DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 04:15:00+00:00,4135001,HmiyD2TTLFNqkNe,24.3519308,21.78364253333333,0.0
2020-05-15 04:30:00+00:00,4135001,HmiyD2TTLFNqkNe,24.0626222,21.85252493333333,0.0
2020-05-15 04:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.482045785714284,24.796690750000003,0.0
2020-05-15 04:45:00+00:00,4135001,HmiyD2TTLFNqkNe,24.013224200000003,22.306315,0.0
2020-05-15 04:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.23093168965517,24.43690427586207,0.0
2020-05-15 05:00:00+00:00,4135001,HmiyD2TTLFNqkNe,24.1771058,22.551908466666664,0.0
2020-05-15 05:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.1175986,24.104579633333337,0.0
2020-05-15 05:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.0918621,23.897232,0.0
2020-05-15 05:15:00+00:00,4135001,HmiyD2TTLFNqkNe,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.916967827586213,23.83947131034483,0.0
2020-05-15 05:30:00+00:00,4135001,HmiyD2TTLFNqkNe,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.741273799999995,23.7866618,0.002838054505
2020-05-15 05:45:00+00:00,4135001,HmiyD2TTLFNqkNe,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.74278656666667,24.07722983333333,0.0129619781466666
2020-05-15 06:00:00+00:00,4135001,HmiyD2TTLFNqkNe,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.76391089655172,24.356189448275863,0.0210376687241379
2020-05-15 06:15:00+00:00,4135001,HmiyD2TTLFNqkNe,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.7863229,24.548886100000004,0.042435399
2020-05-15 06:30:00+00:00,4135001,HmiyD2TTLFNqkNe,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.04824510344827,25.746662,0.1034958783448276
2020-05-15 06:45:00+00:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.6732025,28.67470703333333,0.1994504836666666
2020-05-15 07:00:00+00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.076818,30.72550493103449,0.317665025862069
2020-05-15 07:15:00+00:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.424239066666665,32.206803566666665,0.3829133633333333
2020-05-15 07:30:00+00:00,4135001,HmiyD2TTLFNqkNe,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00+00:00,4135001,HmiyD2TTLFNqkNe,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 07:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,27.12028751724138,34.59156220689654,0.4482866631034482
2020-05-15 08:00:00+00:00,4135001,HmiyD2TTLFNqkNe,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,27.678970266666667,35.705856366666666,0.4550275753333332
2020-05-15 08:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,27.953492333333333,36.78689773333334,0.509315263
2020-05-15 08:15:00+00:00,4135001,HmiyD2TTLFNqkNe,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00+00:00,4135001,HmiyD2TTLFNqkNe,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.526214655172414,38.617749482758605,0.5709116793103447
2020-05-15 08:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,29.319021466666655,40.738035900000014,0.6253999813333333
2020-05-15 08:45:00+00:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00+00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,29.572043620689648,41.47150403448277,0.6542055951724136
2020-05-15 09:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,30.09140723333333,43.4653736,0.7024373413333334
2020-05-15 09:15:00+00:00,4135001,HmiyD2TTLFNqkNe,27.988362071428572,46.6177065,0.3448840357142857
2020-05-15 09:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,30.638658379310343,44.1451964137931,0.7566826427586206
2020-05-15 09:30:00+00:00,4135001,HmiyD2TTLFNqkNe,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00+00:00,4135001,HmiyD2TTLFNqkNe,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 09:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,31.375120033333328,45.71952399999999,0.799745994
2020-05-15 10:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,31.89209383333333,46.13117390000001,0.828095938
2020-05-15 10:00:00+00:00,4135001,HmiyD2TTLFNqkNe,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00+00:00,4135001,HmiyD2TTLFNqkNe,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,32.43747986206897,47.143508275862075,0.8748338506896551
2020-05-15 10:30:00+00:00,4135001,HmiyD2TTLFNqkNe,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,33.07413526666666,48.6802898,0.9080560733333332
2020-05-15 10:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,33.19247010344828,50.249560172413794,0.943352708275862
2020-05-15 10:45:00+00:00,4135001,HmiyD2TTLFNqkNe,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00+00:00,4135001,HmiyD2TTLFNqkNe,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,33.46205666666668,51.61099133333334,0.9579001053333333
2020-05-15 11:15:00+00:00,4135001,HmiyD2TTLFNqkNe,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,34.2517951724138,54.89430189655173,0.9704477541379308
2020-05-15 11:30:00+00:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,34.651454666666666,56.08395293333334,0.987932009
2020-05-15 11:45:00+00:00,4135001,HmiyD2TTLFNqkNe,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 11:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,35.15152596551724,55.593795275862064,0.9533445175862068
2020-05-15 12:00:00+00:00,4135001,HmiyD2TTLFNqkNe,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,35.16610503333333,57.4882405,0.9469201943333332
2020-05-15 12:15:00+00:00,4135001,HmiyD2TTLFNqkNe,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.37757096551724,57.58858162068966,0.977187623448276
2020-05-15 12:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,35.96635756666666,58.8881528,0.9562375366666666
2020-05-15 12:30:00+00:00,4135001,HmiyD2TTLFNqkNe,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00+00:00,4135001,HmiyD2TTLFNqkNe,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 12:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,35.992946499999995,57.72948603333334,0.9790904166666669
2020-05-15 13:00:00+00:00,4135001,HmiyD2TTLFNqkNe,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.45858144827585,60.389376793103445,0.9264382120689656
2020-05-15 13:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.93956406666666,56.85950403333334,0.904246814
2020-05-15 13:15:00+00:00,4135001,HmiyD2TTLFNqkNe,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.89079344827587,57.14867327586207,0.8954739062068966
2020-05-15 13:30:00+00:00,4135001,HmiyD2TTLFNqkNe,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.614378066666674,52.980611200000006,0.8660270623333334
2020-05-15 13:45:00+00:00,4135001,HmiyD2TTLFNqkNe,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.84276606896551,54.810004896551725,0.8379443868965518
2020-05-15 14:00:00+00:00,4135001,HmiyD2TTLFNqkNe,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,37.3528292,53.53894659999999,0.8261285799999998
2020-05-15 14:15:00+00:00,4135001,HmiyD2TTLFNqkNe,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,37.268465866666666,51.3589315,0.6810660216666665
2020-05-15 14:30:00+00:00,4135001,HmiyD2TTLFNqkNe,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00+00:00,4135001,HmiyD2TTLFNqkNe,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 14:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,37.21659834482757,49.36587620689655,0.68664654
2020-05-15 15:00:00+00:00,4135001,HmiyD2TTLFNqkNe,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,37.115580266666655,50.190043166666655,0.6538071269999998
2020-05-15 15:15:00+00:00,4135001,HmiyD2TTLFNqkNe,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,37.08661827586207,48.28441227586208,0.6051379079310345
2020-05-15 15:30:00+00:00,4135001,HmiyD2TTLFNqkNe,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.626162833333325,45.371701266666655,0.4486365886666666
2020-05-15 15:45:00+00:00,4135001,HmiyD2TTLFNqkNe,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 15:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.75573503333335,44.97519003333333,0.5056144153333334
2020-05-15 16:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.754657551724144,45.037737517241375,0.4504635889655172
2020-05-15 16:00:00+00:00,4135001,HmiyD2TTLFNqkNe,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00+00:00,4135001,HmiyD2TTLFNqkNe,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.599552466666665,41.94711026666667,0.3271433133333333
2020-05-15 16:30:00+00:00,4135001,HmiyD2TTLFNqkNe,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.25738223333334,40.564846766666655,0.2918783699999999
2020-05-15 16:45:00+00:00,4135001,HmiyD2TTLFNqkNe,33.86159653333333,39.419075933333325,0.260346758
2020-05-15 16:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.28795296551724,40.679581068965526,0.3002540158620689
2020-05-15 17:00:00+00:00,4135001,HmiyD2TTLFNqkNe,33.443313571428575,36.82670364285714,0.1668127414285714
2020-05-15 17:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,36.00283696666666,39.219846633333326,0.203801124
2020-05-15 17:15:00+00:00,4135001,HmiyD2TTLFNqkNe,33.30025473333334,35.852207400000005,0.1738986373333333
2020-05-15 17:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,35.6273375862069,37.1342668275862,0.1339985576206896
2020-05-15 17:30:00+00:00,4135001,HmiyD2TTLFNqkNe,33.03212220000001,34.3384004,0.08716189
2020-05-15 17:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,35.20957449999999,35.67895299999999,0.0668117974
2020-05-15 17:45:00+00:00,4135001,HmiyD2TTLFNqkNe,32.311871133333334,31.54853933333333,0.0384030336
2020-05-15 17:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,34.73165155172415,34.005620655172415,0.0281551489655172
2020-05-15 18:00:00+00:00,4135001,HmiyD2TTLFNqkNe,31.13241364285714,30.225331,0.0225449364285714
2020-05-15 18:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,34.36776166666667,33.148010066666664,0.0178952295833333
2020-05-15 18:15:00+00:00,4135001,HmiyD2TTLFNqkNe,29.243110933333337,28.6825074,0.00914994484
2020-05-15 18:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,33.98528399999999,32.47362655172414,0.010471804437931
2020-05-15 18:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,33.545849633333326,31.703619466666662,0.0026849175524666
2020-05-15 18:30:00+00:00,4135001,HmiyD2TTLFNqkNe,28.495518,27.285992266666668,0.001841024544
2020-05-15 18:45:00+00:00,4135001,HmiyD2TTLFNqkNe,27.8840638,25.96194653333333,0.0
2020-05-15 18:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,33.09357417241378,31.061414,0.0
2020-05-15 19:00:00+00:00,4135001,HmiyD2TTLFNqkNe,27.455975400000003,25.38531306666667,0.0
2020-05-15 19:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,32.57998866666667,30.368819166666665,0.0
2020-05-15 19:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,32.106470551724136,29.570269413793103,0.0
2020-05-15 19:15:00+00:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.200846400000003,0.0
2020-05-15 19:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,31.78520906666667,29.3748617,0.0
2020-05-15 19:30:00+00:00,4135001,HmiyD2TTLFNqkNe,27.01870113333333,25.745267733333336,0.00012538276
2020-05-15 19:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,31.505344758620687,28.926431620689655,0.0
2020-05-15 19:45:00+00:00,4135001,HmiyD2TTLFNqkNe,23.787237466666667,22.5114056,0.000100219904
2020-05-15 20:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,31.4473155,28.39059036666666,0.0
2020-05-15 20:00:00+00:00,4135001,HmiyD2TTLFNqkNe,22.66317964285714,20.290725714285717,0.0
2020-05-15 20:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,30.79767863333333,27.45114633333333,0.0
2020-05-15 20:15:00+00:00,4135001,HmiyD2TTLFNqkNe,23.412097066666668,20.736596666666667,0.0
2020-05-15 20:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,30.55072879310345,27.475042827586208,0.0
2020-05-15 20:30:00+00:00,4135001,HmiyD2TTLFNqkNe,22.30098866666667,20.375416933333337,0.0
2020-05-15 20:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,31.04741058620689,29.370689551724137,0.0001204262175862
2020-05-15 20:45:00+00:00,4135001,HmiyD2TTLFNqkNe,22.0374816,20.312805133333327,0.0
2020-05-15 21:00:00+00:00,4135001,HmiyD2TTLFNqkNe,22.168518066666667,20.6512674,0.0
2020-05-15 21:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,30.0076782,29.1692108,0.0
2020-05-15 21:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.979583733333328,28.141885233333333,0.0
2020-05-15 21:15:00+00:00,4135001,HmiyD2TTLFNqkNe,22.1193604,20.632086200000003,0.0
2020-05-15 21:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.4271094137931,27.413927793103444,0.0
2020-05-15 21:30:00+00:00,4135001,HmiyD2TTLFNqkNe,22.221250333333334,20.75869966666667,0.0
2020-05-15 21:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.300552466666662,27.0304251,0.0
2020-05-15 21:45:00+00:00,4135001,HmiyD2TTLFNqkNe,22.236828466666665,20.914416666666668,0.0
2020-05-15 22:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.32985817241379,26.92777213793104,0.0
2020-05-15 22:00:00+00:00,4135001,HmiyD2TTLFNqkNe,22.22185842857143,20.895703928571425,0.0
2020-05-15 22:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.324165,26.87666233333333,0.0
2020-05-15 22:15:00+00:00,4135001,HmiyD2TTLFNqkNe,22.149312533333333,20.732185866666665,0.0
2020-05-15 22:30:00+00:00,4135001,HmiyD2TTLFNqkNe,22.104713866666668,20.82985206666667,0.0
2020-05-15 22:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.22888173333333,26.848583,0.0
2020-05-15 22:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,28.145526758620687,26.78983489655172,0.0
2020-05-15 22:45:00+00:00,4135001,HmiyD2TTLFNqkNe,22.057079933333338,21.072275666666663,0.0
2020-05-15 23:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,27.70949446428571,26.52979492857143,0.0
2020-05-15 23:00:00+00:00,4135001,HmiyD2TTLFNqkNe,22.23601830769231,21.241316538461536,0.0
2020-05-15 23:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.95176844444444,25.081197222222222,0.0
2020-05-15 23:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.75583189655173,24.81448375862069,0.0
2020-05-16 00:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.52780646666667,24.43326406666667,0.0
2020-05-16 00:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.687312620689656,24.52914206896552,0.0
2020-05-16 00:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.633027833333333,24.68845123333333,0.0
2020-05-16 00:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.676575733333333,24.88044036666667,0.0
2020-05-16 01:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.44045593103448,24.55380875862069,0.0
2020-05-16 01:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.193042,24.11722213333333,0.0
2020-05-16 01:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,26.00338010344827,23.934892206896556,0.0
2020-05-16 01:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.95458273333333,23.974197333333336,0.0
2020-05-16 02:00:00+00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0.0
2020-05-16 02:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.73270810344827,23.781227931034483,0.0
2020-05-16 02:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.415572900000004,23.332380266666668,0.0
2020-05-16 02:15:00+00:00,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0.0
2020-05-16 02:30:00+00:00,4135001,HmiyD2TTLFNqkNe,21.510408533333337,19.59269193333333,0.0
2020-05-16 02:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,25.19277224137931,22.96086503448276,0.0
2020-05-16 02:45:00+00:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0.0
2020-05-16 02:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.890646333333336,22.694644266666664,0.0
2020-05-16 03:00:00+00:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.065205933333328,0.0
2020-05-16 03:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.73890786666667,22.36363426666667,0.0
2020-05-16 03:15:00+00:00,4135001,HmiyD2TTLFNqkNe,21.674314200000005,20.11216013333333,0.0
2020-05-16 03:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.387892137931036,22.108074344827585,0.0
2020-05-16 03:30:00+00:00,4135001,HmiyD2TTLFNqkNe,21.73142093333333,20.351884,0.0
2020-05-16 03:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.3363027,21.9420616,0.0
2020-05-16 03:45:00+00:00,4135001,HmiyD2TTLFNqkNe,21.78016573333333,20.50589406666667,0.0
2020-05-16 03:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.443725379310344,21.88146162068965,0.0
2020-05-16 04:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.145103033333328,21.844980999999997,0.0
2020-05-16 04:00:00+00:00,4135001,HmiyD2TTLFNqkNe,21.85855535714285,20.81391042857143,0.0
2020-05-16 04:15:00+00:00,4135001,HmiyD2TTLFNqkNe,21.89991073333333,20.712640333333333,0.0
2020-05-16 04:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.826843103448272,21.786381275862077,0.0
2020-05-16 04:30:00+00:00,4135001,HmiyD2TTLFNqkNe,21.92704853333333,20.726037733333335,0.0
2020-05-16 04:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.926709899999995,21.9009552,0.0
2020-05-16 04:45:00+00:00,4135001,HmiyD2TTLFNqkNe,22.028684400000003,20.796402866666664,0.0
2020-05-16 04:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.850604333333333,21.746985866666662,0.0
2020-05-16 05:00:00+00:00,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0.0
2020-05-16 05:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.555944965517245,21.469423448275865,0.0
2020-05-16 05:15:00+00:00,4135001,HmiyD2TTLFNqkNe,21.866251666666663,20.472369333333333,0.0
2020-05-16 05:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.608172666666665,21.290091866666668,0.0
2020-05-16 05:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.658127551724135,21.13980431034483,0.0
2020-05-16 05:30:00+00:00,4135001,HmiyD2TTLFNqkNe,21.876585066666664,20.760192866666667,0.0
2020-05-16 05:45:00+00:00,4135001,HmiyD2TTLFNqkNe,21.959989266666664,20.5434348,0.0001471694642
2020-05-16 05:45:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.7527953,21.5181203,0.001471635056
2020-05-16 06:00:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.044604566666663,22.218803,0.0130386867233333
2020-05-16 06:00:00+00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.25681407142857,0.0062059593785714
2020-05-16 06:15:00+00:00,4136001,iq8k7ZNt4Mwm3w0,23.967375551724135,22.682919206896557,0.0351802419310345
2020-05-16 06:15:00+00:00,4135001,HmiyD2TTLFNqkNe,21.860400400000003,20.4303872,0.0236337368666666
2020-05-16 06:30:00+00:00,4135001,HmiyD2TTLFNqkNe,21.985833666666664,21.195638,0.0495149681333333
2020-05-16 06:30:00+00:00,4136001,iq8k7ZNt4Mwm3w0,24.587146,23.915494766666665,0.0609255881666666
